dataYear,rowID,orderID,orderDate,shipDate,shipMode,customerID,customerName,segment,country,city,state,zipCode,region,productID,category,subCategory,productName,sales,quantity,discount,profit
2020,112,CA-2020-128867,2020-11-03,2020-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,Hunt PowerHouse Electric Pencil Sharpener_ Blue,75.96,2,0,22.788
2020,113,CA-2020-128867,2020-11-03,2020-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,Avery Durable Plastic 1_ Binders,27.24,6,0,13.3476
2020,120,CA-2020-103730,2020-06-12,2020-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta_Plaque,47.04,3,0,18.3456
2020,121,CA-2020-103730,2020-06-12,2020-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle_View Binders with Locking Rings by Samsill,30.84,4,0,13.878
2020,122,CA-2020-103730,2020-06-12,2020-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,Companion Letter/Legal File_ Black,226.56,6,0,63.4368
2020,123,CA-2020-103730,2020-06-12,2020-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0,51.759
2020,124,CA-2020-103730,2020-06-12,2020-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap_on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0,19.7316
2020,129,US-2020-125969,2020-11-06,2020-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,Global Task Chair_ Black,81.424,2,0.2,-9.1602
2020,130,US-2020-125969,2020-11-06,2020-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0,26.2416
2020,134,CA-2020-145583,2020-10-13,2020-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0,9.6192
2020,135,CA-2020-145583,2020-10-13,2020-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0,16.6568
2020,136,CA-2020-145583,2020-10-13,2020-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,Sanford Colorific Colored Pencils_ 12/Box,11.52,4,0,3.456
2020,137,CA-2020-145583,2020-10-13,2020-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,1.9698
2020,138,CA-2020-145583,2020-10-13,2020-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616
2020,139,CA-2020-145583,2020-10-13,2020-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0,18.4464
2020,140,CA-2020-145583,2020-10-13,2020-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer_Life Soft White Bulbs,43.12,14,0,20.6976
2020,141,CA-2020-110366,2020-09-05,2020-09-07,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13_3/4_ Diameter Brushed Chrome Round Wall Clock,82.8,2,0.2,10.35
2020,148,CA-2020-114489,2020-12-05,2020-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In_line Volume _ M214C,384.45,11,0,103.8015
2020,149,CA-2020-114489,2020-12-05,2020-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,5.9988
2020,150,CA-2020-114489,2020-12-05,2020-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs_ Rounded Back,1951.84,8,0,585.552
2020,151,CA-2020-114489,2020-12-05,2020-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm_A_Bind Covers,171.55,5,0,80.6285
2020,152,CA-2020-158834,2020-03-13,2020-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766
2020,153,CA-2020-158834,2020-03-13,2020-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388
2020,159,CA-2020-114104,2020-11-20,2020-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0,6.8714
2020,160,CA-2020-114104,2020-11-20,2020-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0,236.2325
2020,161,CA-2020-162733,2020-05-11,2020-05-12,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0,2.691
2020,163,CA-2020-154508,2020-11-16,2020-11-20,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0,13.348
2020,164,CA-2020-113817,2020-11-07,2020-11-11,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688
2020,186,CA-2020-105018,2020-11-28,2020-12-02,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0,3.4368
2020,188,CA-2020-157000,2020-07-16,2020-07-22,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,Office Supplies,Storage,Personal Filing Tote with Lid_ Black/Gray,37.224,3,0.2,3.7224
2020,189,CA-2020-157000,2020-07-16,2020-07-22,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255
2020,218,CA-2020-130162,2020-10-28,2020-11-01,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10001328,Office Supplies,Storage,Personal Filing Tote with Lid_ Black/Gray,93.06,6,0,26.0568
2020,219,CA-2020-130162,2020-10-28,2020-11-01,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782
2020,238,CA-2020-157749,2020-06-04,2020-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25.92,5,0.2,9.396
2020,239,CA-2020-157749,2020-06-04,2020-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp_Mount Base,419.68,5,0.6,-356.728
2020,240,CA-2020-157749,2020-06-04,2020-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10004351,Furniture,Furnishings,Staple_based wall hangings,11.688,3,0.6,-4.6752
2020,241,CA-2020-157749,2020-06-04,2020-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000011,Technology,Phones,PureGear Roll_On Screen Protector,31.984,2,0.2,11.1944
2020,242,CA-2020-157749,2020-06-04,2020-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225,5,0.5,-120.513
2020,243,CA-2020-157749,2020-06-04,2020-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,0.6,-2.8308
2020,244,CA-2020-157749,2020-06-04,2020-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10004685,Office Supplies,Art,Binney & Smith Crayola Metallic Colored Pencils_ 8_Color Set,7.408,2,0.2,1.2038
2020,250,CA-2020-154739,2020-12-10,2020-12-15,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10002965,Furniture,Chairs,Global Leather Highback Executive Chair with Pneumatic Height Adjustment_ Black,321.568,2,0.2,28.1372
2020,251,CA-2020-145625,2020-09-11,2020-09-17,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,92037,West,OFF-PA-10004569,Office Supplies,Paper,Wirebound Message Books_ Two 4 1/4_ x 5_ Forms per Page,7.61,1,0,3.5767
2020,252,CA-2020-145625,2020-09-11,2020-09-17,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,92037,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37,13,0,636.0003
2020,253,CA-2020-146941,2020-12-10,2020-12-13,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001228,Office Supplies,Storage,Fellowes Personal Hanging Folder Files_ Navy,80.58,6,0,22.5624
2020,254,CA-2020-146941,2020-12-10,2020-12-13,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side_Opening Peel & Seel Expanding Envelopes,361.92,4,0,162.864
2020,265,CA-2020-125318,2020-06-06,2020-06-13,Standard Class,RC-19825,Roy Collins,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.224,4,0.2,28.7196
2020,268,CA-2020-111010,2020-01-22,2020-01-28,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Morristown,New Jersey,7960,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6,0,0.3024
2020,287,CA-2020-112697,2020-12-18,2020-12-20,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058,7,0.7,-169.372
2020,288,CA-2020-112697,2020-12-18,2020-12-20,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,OFF-AP-10002684,Office Supplies,Appliances,Acco 7_Outlet Masterpiece Power Center_ Wihtout Fax/Phone Line Protection,194.528,2,0.2,24.316
2020,289,CA-2020-112697,2020-12-18,2020-12-20,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48,5,0.2,-204.3145
2020,290,CA-2020-110772,2020-11-20,2020-11-24,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096,7,0.2,6.6836
2020,291,CA-2020-110772,2020-11-20,2020-11-24,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,OFF-LA-10004689,Office Supplies,Labels,Avery 512,18.496,8,0.2,6.2424
2020,292,CA-2020-110772,2020-11-20,2020-11-24,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.984,2,0.2,54.3966
2020,293,CA-2020-110772,2020-11-20,2020-11-24,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,FUR-BO-10004709,Furniture,Bookcases,Bush Westfield Collection Bookcases_ Medium Cherry Finish,86.97,3,0.5,-48.7032
2020,299,CA-2020-142545,2020-10-28,2020-11-03,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,32.4,5,0,15.552
2020,300,CA-2020-142545,2020-10-28,2020-11-03,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,OFF-ST-10002756,Office Supplies,Storage,Tennsco Stur_D_Stor Boltless Shelving_ 5 Shelves_ 24_ Deep_ Sand,1082.48,8,0,10.8248
2020,301,CA-2020-142545,2020-10-28,2020-11-03,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,56.91,3,0,27.3168
2020,302,CA-2020-142545,2020-10-28,2020-11-03,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,FUR-FU-10001861,Furniture,Furnishings,Floodlight Indoor Halogen Bulbs_ 1 Bulb per Pack_ 60 Watts,77.6,4,0,38.024
2020,303,CA-2020-142545,2020-10-28,2020-11-03,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy_Duty Binder with Round Locking Rings,14.28,1,0,6.5688
2020,310,CA-2020-142902,2020-09-12,2020-09-14,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,FUR-FU-10001918,Furniture,Furnishings,C_Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,4,0.2,3.5948
2020,311,CA-2020-142902,2020-09-12,2020-09-14,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.768,2,0.2,52.5114
2020,312,CA-2020-142902,2020-09-12,2020-09-14,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,FUR-FU-10001756,Furniture,Furnishings,Eldon Expressions Desk Accessory_ Wood Photo Frame_ Mahogany,15.232,1,0.2,1.7136
2020,313,CA-2020-142902,2020-09-12,2020-09-14,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,6.264,3,0.2,2.0358
2020,324,CA-2020-162138,2020-04-23,2020-04-27,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,92345,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6,0.2,81.744
2020,325,CA-2020-162138,2020-04-23,2020-04-27,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,92345,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,99.99,1,0,34.9965
2020,327,US-2020-141544,2020-08-30,2020-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,290.898,3,0.4,-67.8762
2020,328,US-2020-141544,2020-08-30,2020-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000675,Office Supplies,Storage,File Shuttle II and Handi_File_ Black,54.224,2,0.2,3.389
2020,329,US-2020-141544,2020-08-30,2020-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744,4,0.3,-258.5016
2020,330,US-2020-141544,2020-08-30,2020-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,33.831
2020,331,US-2020-141544,2020-08-30,2020-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764,6,0.7,-27.6936
2020,332,US-2020-150147,2020-04-25,2020-04-29,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,82.8,2,0.4,-20.7
