dataYear,rowID,orderID,orderDate,shipDate,shipMode,customerID,customerName,segment,country,city,state,zipCode,region,productID,category,subCategory,productName,sales,quantity,discount,profit
2018,126,US-2018-134614,2018-09-20,2018-09-25,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682
2018,147,CA-2018-110072,2018-10-22,2018-10-28,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,Seth Thomas 14_ Putty_Colored Wall Clock,93.888,4,0.2,12.9096
2018,158,CA-2018-104269,2018-03-01,2018-03-06,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High_Back Manager's Chair,457.568,2,0.2,51.4764
2018,165,CA-2018-139892,2018-09-08,2018-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324
2018,166,CA-2018-139892,2018-09-08,2018-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992
2018,167,CA-2018-139892,2018-09-08,2018-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving_,275.928,3,0.2,-58.6347
2018,168,CA-2018-139892,2018-09-08,2018-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858
2018,169,CA-2018-139892,2018-09-08,2018-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136
2018,170,CA-2018-139892,2018-09-08,2018-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849
2018,171,CA-2018-139892,2018-09-08,2018-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985
2018,172,CA-2018-118962,2018-08-05,2018-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,Adams Phone Message Book_ Professional_ 400 Message Capacity_ 5 3/6” x 11”,20.94,3,0,9.8418
2018,173,CA-2018-118962,2018-08-05,2018-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0,53.2608
2018,174,CA-2018-118962,2018-08-05,2018-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,Global Value Steno Chair_ Gray,340.144,7,0.2,21.259
2018,175,US-2018-100853,2018-09-14,2018-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12
2018,176,US-2018-100853,2018-09-14,2018-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552
2018,181,CA-2018-166191,2018-12-05,2018-12-09,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,Tenex File Box_ Personal Filing Tote with Lid_ Black,24.816,2,0.2,1.8612
2018,182,CA-2018-166191,2018-12-05,2018-12-09,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2_0 Flash Drive; 16GB,408.744,7,0.2,76.6395
2018,183,CA-2018-158274,2018-11-19,2018-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4,0,131.0296
2018,184,CA-2018-158274,2018-11-19,2018-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 _T_Mobile_,149.95,5,0,41.986
2018,185,CA-2018-158274,2018-11-19,2018-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25
2018,187,CA-2018-123260,2018-08-26,2018-08-30,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0,22.984
2018,196,CA-2018-140004,2018-03-21,2018-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AR-10004685,Office Supplies,Art,Binney & Smith Crayola Metallic Colored Pencils_ 8_Color Set,7.408,2,0.2,1.2038
2018,197,CA-2018-140004,2018-03-21,2018-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AR-10004027,Office Supplies,Art,Binney & Smith inkTank Erasable Desk Highlighter_ Chisel Tip_ Yellow_ 12/Box,6.048,3,0.2,1.5876
2018,202,CA-2018-133690,2018-08-03,2018-08-05,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half_Moon Meeting Room Tables,218.75,2,0.5,-161.875
2018,203,CA-2018-133690,2018-08-03,2018-08-05,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,OFF-AP-10003622,Office Supplies,Appliances,Bravo II Megaboss 12_Amp Hard Body Upright_ Replacement Belts_ 2 Belts per Pack,2.6,1,0.2,0.2925
2018,231,US-2018-156216,2018-09-13,2018-09-17,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432
2018,245,CA-2018-131926,2018-06-01,2018-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High_Back Manager's Chair,2001.86,7,0,580.5394
2018,246,CA-2018-131926,2018-06-01,2018-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2,0,41.68
2018,247,CA-2018-131926,2018-06-01,2018-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10004082,Office Supplies,Paper,Adams Telephone Message Book w/Frequently_Called Numbers Space_ 400 Messages per Book,47.88,6,0,23.94
2018,248,CA-2018-131926,2018-06-01,2018-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,0,496.0725
2018,249,CA-2018-131926,2018-06-01,2018-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,25.92,4,0,12.4416
2018,263,US-2018-106992,2018-09-19,2018-09-21,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,0.4,-509.997
2018,264,US-2018-106992,2018-09-19,2018-09-21,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7,0.4,-251.9958
2018,294,CA-2018-111451,2018-12-26,2018-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10004091,Furniture,Furnishings,Howard Miller 13_ Diameter Goldtone Round Wall Clock,300.416,8,0.2,78.8592
2018,295,CA-2018-111451,2018-12-26,2018-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352,3,0.2,20.1558
2018,296,CA-2018-111451,2018-12-26,2018-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352,3,0.2,-24.5646
2018,297,CA-2018-111451,2018-12-26,2018-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,5,0.7,-62.88
2018,298,CA-2018-111451,2018-12-26,2018-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-FA-10004854,Office Supplies,Fasteners,Vinyl Coated Wire Paper Clips in Organizer Box_ 800/Box,27.552,3,0.2,9.2988
2018,306,CA-2018-130960,2018-12-30,2019-01-04,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Taylor,Michigan,48180,Central,OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84,3,0,2.8536
2018,307,CA-2018-111003,2018-06-01,2018-06-06,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,8701,East,OFF-BI-10001072,Office Supplies,Binders,GBC Clear Cover_ 8_1/2 x 11_ unpunched_ 25 covers per pack,45.48,3,0,20.9208
2018,308,CA-2018-111003,2018-06-01,2018-06-06,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,8701,East,OFF-AR-10002135,Office Supplies,Art,Boston Heavy_Duty Trimline Electric Pencil Sharpeners,289.2,6,0,83.868
2018,314,CA-2018-120887,2018-09-27,2018-10-03,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Hackensack,New Jersey,7601,East,FUR-FU-10001588,Furniture,Furnishings,Deflect_o SuperTray Unbreakable Stackable Tray_ Letter_ Black,87.54,3,0,37.6422
2018,315,CA-2018-167850,2018-08-09,2018-08-16,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,33710,South,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,178.384,2,0.2,22.298
2018,316,CA-2018-167850,2018-08-09,2018-08-16,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,33710,South,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552,3,0.2,5.4432
2018,317,CA-2018-164259,2018-12-28,2018-12-30,First Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003373,Office Supplies,Art,Boston School Pro Electric Pencil Sharpener_ 1670,99.136,4,0.2,8.6744
2018,318,CA-2018-164973,2018-11-04,2018-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission_style Design Wood Chair,135.882,1,0.1,24.1568
2018,319,CA-2018-164973,2018-11-04,2018-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,2,0,1995.99
2018,320,CA-2018-164973,2018-11-04,2018-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx_TS550,275.94,6,0,80.0226
2018,321,CA-2018-164973,2018-11-04,2018-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi_Fi Gigabit Router,360,4,0,129.6
2018,322,CA-2018-164973,2018-11-04,2018-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,OFF-ST-10002974,Office Supplies,Storage,Trav_L_File Heavy_Duty Shuttle II_ Black,43.57,1,0,13.071
2018,323,CA-2018-156601,2018-09-19,2018-09-24,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Long Beach,California,90805,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,7.16,2,0,3.58
2018,338,CA-2018-129924,2018-07-12,2018-07-17,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956
2018,339,CA-2018-129924,2018-07-12,2018-07-17,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,698.352,3,0.2,-17.4588
2018,341,CA-2018-122336,2018-04-13,2018-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,17.856,4,0.2,1.116
2018,342,CA-2018-122336,2018-04-13,2018-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97,10,0.7,-407.976
2018,343,CA-2018-122336,2018-04-13,2018-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,30.992,13,0.2,10.0724
2018,344,CA-2018-122336,2018-04-13,2018-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10000702,Technology,Phones,Square Credit Card Reader_ 4 1/2_ x 4 1/2_ x 1__ White,71.928,12,0.4,8.3916
2018,366,CA-2018-123344,2018-09-24,2018-09-29,Standard Class,JD-16060,Julia Dunbar,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001713,Office Supplies,Storage,Gould Plastics 9_Pocket Panel Bin_ 18_3/8w x 5_1/4d x 20_1/2h_ Black,211.96,4,0,8.4784
2018,373,US-2018-119137,2018-07-23,2018-07-27,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.16,5,0.7,-5.712
2018,374,US-2018-119137,2018-07-23,2018-07-27,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.936,8,0.2,179.1888
2018,375,US-2018-119137,2018-07-23,2018-07-27,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,OFF-AR-10000658,Office Supplies,Art,Newell 324,9.24,1,0.2,0.924
2018,376,US-2018-119137,2018-07-23,2018-07-27,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,479.04,10,0.2,-29.94
2018,389,CA-2018-115973,2018-11-24,2018-11-26,First Class,NG-18430,Nathan Gelder,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.624,1,0.2,0.4264
2018,392,US-2018-135972,2018-09-21,2018-09-23,Second Class,JG-15115,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,246.384,2,0.2,27.7182
2018,393,US-2018-135972,2018-09-21,2018-09-23,Second Class,JG-15115,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1799.97,3,0,701.9883
2018,394,US-2018-134971,2018-06-07,2018-06-10,Second Class,BP-11095,Bart Pistole,Corporate,United States,Peoria,Illinois,61604,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.462,3,0.8,-20.5623
2018,403,CA-2018-113166,2018-12-24,2018-12-26,First Class,LF-17185,Luke Foster,Consumer,United States,Miami,Florida,33180,South,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,9.568,2,0.2,3.4684
2018,404,CA-2018-155208,2018-04-16,2018-04-20,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003478,Office Supplies,Art,Avery Hi_Liter EverBold Pen Style Fluorescent Highlighters_ 4/Pack,39.072,6,0.2,9.768
2018,422,CA-2018-142048,2018-06-22,2018-06-25,First Class,JE-15745,Joel Eaton,Consumer,United States,Louisville,Colorado,80027,West,TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series _ Keyboard _ Black,196.752,6,0.2,56.5662
2018,428,CA-2018-101476,2018-09-12,2018-09-13,First Class,SD-20485,Shirley Daniels,Home Office,United States,New Rochelle,New York,10801,East,TEC-MA-10000029,Technology,Machines,Epson WorkForce WF_2530 All_in_One Printer_ Copier Scanner,69.99,1,0,30.0957
2018,435,US-2018-150574,2018-12-19,2018-12-25,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,4.812,2,0.7,-3.6892
2018,436,US-2018-150574,2018-12-19,2018-12-25,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216,South,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,5,0.2,-18.585
2018,457,US-2018-110674,2018-02-12,2018-02-18,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Concord,California,94521,West,FUR-CH-10000225,Furniture,Chairs,Global Geo Office Task Chair_ Gray,129.568,2,0.2,-24.294
2018,472,CA-2018-144666,2018-11-09,2018-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0,3.4092
2018,473,CA-2018-144666,2018-11-09,2018-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001601,Furniture,Bookcases,Sauder Mission Library with Doors_ Fruitwood Finish,222.666,2,0.15,10.4784
2018,474,CA-2018-144666,2018-11-09,2018-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,703.968,4,0.2,87.996
2018,475,CA-2018-144666,2018-11-09,2018-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10001321,Office Supplies,Storage,Decoflex Hanging Personal Folder File_ Blue,92.52,6,0,24.9804
2018,476,CA-2018-144666,2018-11-09,2018-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10001509,Office Supplies,Paper,Recycled Desk Saver Line _While You Were Out_ Book_ 5 1/2_ X 4_,62.65,7,0,28.819
2018,477,CA-2018-144666,2018-11-09,2018-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,94.85,5,0,45.528
2018,482,CA-2018-134677,2018-10-06,2018-10-10,Standard Class,XP-21865,Xylona Preis,Consumer,United States,San Diego,California,92024,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2_0 Swivel Flash Drive USB flash drive _ 4 GB _ Pink,9.09,3,0,1.9089
2018,483,CA-2018-127691,2018-07-22,2018-07-27,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002053,Office Supplies,Art,Premium Writing Pencils_ Soft_ #2 by Central Association for the Blind,5.96,2,0,1.6688
2018,484,CA-2018-127691,2018-07-22,2018-07-27,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0,57.5928
2018,488,CA-2018-154627,2018-10-29,2018-10-31,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,2735.952,6,0.2,341.994
